-1.9210720091843447,2.1394314249688824,-1.8182994627510751,0.990470848454928,0.031351631523602354,504.0
-1.3540725120339696,5.9615066124606,-3.04512122896404,4.950081254633932,-0.1114607725251395,333.0
-2.726339362363092,5.010213620308481,-5.571341411822341,6.528938123236139,0.853402323209134,555.0
-1.5201453214193499,0.7629960072168579,-0.8675906763284158,0.21547616399007594,0.08142748822573821,545.0
-1.7004378868020542,-0.08985835426567662,0.20164567119956978,-0.08891987468930426,0.01226648190023519,153.0
-1.735934721230281,-0.46734123216725393,0.2652909809537015,-0.07993372767263397,-0.26373397391893594,51.0
-0.8721543111075428,-0.27119708546571714,0.052941224127916575,-0.3847568601032799,0.0056698114196659455,26.0
-0.3456558589997821,0.6936015811637676,-0.25233803299798374,-0.38911587375554296,0.06864672265371802,270.0
-0.4896525712659007,0.32007513856972414,-0.028603725429759624,-0.27560682879642306,0.0756996080475601,175.0
-0.21064669016724683,-0.03978543507022946,-0.7483057299046462,-0.550903215289571,-0.08821769866305426,43.0
-0.07281607855873291,-0.569906013163215,0.13938199038549653,-0.02170544075319714,0.09005968010071133,18.0
-1.1505705545994696,2.023860415391953,-1.8184828540624582,1.5205049143798457,0.15820428819170226,2136.0
-0.23302357008410335,-0.24967720126017215,-0.3780316602572348,-0.5651222632448109,-0.030710958881337295,15.0
-1.1757935674775868,1.270470966215548,-0.28607723047315586,-0.1547433602661378,-0.20064124962764673,431.0
-0.15122713217940872,-0.4487543259731828,0.364021292977635,0.18976116163104478,0.1974554774285641,53.0
-1.3755830224709487,0.28861656295011534,-0.7278254351723268,-0.2681022166005048,-0.1684107303245081,233.0
-0.4493683633798112,0.34145215230133047,-0.3551854788848764,-0.32194484467542883,-0.11880993902858306,164.0
-0.47976810576417644,-0.18602854076455846,-0.5125572607170894,-0.7932741273830196,-0.11381359643632914,14.0
-1.1948015810796158,0.825539460760235,-0.7291852871751285,-0.15997578739951118,0.17460865710503812,515.0
0.06303483844950279,1.8476939835756991,0.8746049753774946,-0.6703094526272546,1.0735016346626371,340.0
-0.2709951078440153,0.9021224274439655,0.41102056310999596,-0.5391045233706905,1.0031450086836053,277.0
0.014500125232556536,1.5169612800280723,0.04916691551074547,-0.5856465700620634,1.2243250052560644,646.0
