35,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,6,40,7
36,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,7,53,13
37,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,8,66,13
38,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,9,80,14
39,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,10,101,21
40,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,11,128,27
41,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,12,153,25
42,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,13,177,24
43,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,14,193,16
44,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,15,208,15
45,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,16,233,25
46,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,17,254,21
47,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,18,269,15
48,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,19,281,12
49,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,20,292,11
50,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,21,295,3
51,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,22,302,7
52,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,23,306,4
53,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,24,313,7
54,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,25,318,5
55,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,26,326,8
56,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,27,328,2
57,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,28,331,3
58,2,0.1495195,24237800,3823.0,31.236305,135305.25,7.881944,29,333,2
59,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,1,5,5
60,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,2,9,4
61,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,3,27,18
62,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,4,57,30
63,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,5,75,18
64,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,6,110,35
65,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,7,132,22
66,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,8,147,15
67,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,9,165,18
68,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,10,206,41
69,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,11,237,31
70,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,12,262,25
71,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,13,300,38
72,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,14,337,37
73,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,15,365,28
74,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,16,388,23
75,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,17,411,23
76,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,18,426,15
77,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,19,446,20
78,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,20,468,22
79,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,21,486,18
80,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,22,505,19
81,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,23,518,13
82,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,24,529,11
83,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,25,537,8
84,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,26,544,7
85,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,27,551,7
86,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,28,553,2
87,3,0.144712,31017900,376.4217,29.570997,66218.31,9.388889,29,555,2
88,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,1,1,1
89,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,2,1,0
90,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,3,1,0
91,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,4,1,0
92,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,5,1,0
93,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,6,2,1
94,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,7,2,0
95,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,8,2,0
96,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,9,2,0
97,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,10,2,0
98,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,11,3,1
99,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,12,3,0
100,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,13,3,0
101,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,14,4,1
102,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,15,4,0
103,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,16,8,4
104,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,17,9,1
105,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,18,11,2
106,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,19,22,11
107,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,20,34,12
108,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,21,49,15
109,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,22,81,32
110,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,23,139,58
111,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,24,199,60
112,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,25,251,52
113,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,26,299,48
114,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,27,399,100
115,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,28,454,55
116,4,0.151736954,4410824,187.7444534,33.346541,49223.98089,12.61111111,29,545,91
117,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,1,0,0
118,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,2,0,0
119,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,3,0,0
120,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,4,0,0
121,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,5,0,0
122,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,6,0,0
123,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,7,0,0
124,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,8,0,0
125,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,9,0,0
126,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,10,0,0
127,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,11,1,1
128,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,12,1,0
129,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,13,1,0
130,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,14,2,1
131,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,15,2,0
132,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,16,4,2
133,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,17,4,0
134,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,18,5,1
135,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,19,7,2
136,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,20,8,1
137,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,21,12,4
138,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,22,17,5
139,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,23,24,7
140,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,24,42,18
141,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,25,49,7
142,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,26,75,26
143,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,27,102,27
144,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,28,120,18
145,5,0.197536651,1039073,44.00396644,32.128237,38205.0552,11.5,29,153,33
146,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,1,0,0
147,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,2,0,0
148,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,3,0,0
149,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,4,0,0
150,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,5,0,0
151,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,6,0,0
152,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,7,2,2
153,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,8,2,0
154,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,9,3,1
155,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,10,3,0
156,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,11,5,2
157,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,12,5,0
158,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,13,5,0
159,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,14,5,0
160,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,15,5,0
161,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,16,5,0
162,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,17,5,0
163,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,18,8,3
164,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,19,10,2
165,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,20,10,0
166,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,21,14,4
167,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,22,16,2
168,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,23,17,1
169,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,24,22,5
170,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,25,23,1
171,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,26,35,12
172,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,27,36,1
173,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,28,41,5
174,6,0.203805089,447138,33.24824703,32.91891,14988.89991,11.77777778,29,51,10
175,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,1,0,0
176,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,2,0,0
177,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,3,0,0
178,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,4,0,0
179,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,5,0,0
180,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,6,0,0
181,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,7,0,0
182,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,8,0,0
183,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,9,0,0
184,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,10,0,0
185,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,11,1,1
186,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,12,1,0
187,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,13,1,0
188,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,14,4,3
189,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,15,4,0
190,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,16,5,1
191,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,17,5,0
192,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,18,5,0
193,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,19,10,5
194,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,20,11,1
195,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,21,19,8
196,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,22,20,1
197,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,23,21,1
198,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,24,22,1
199,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,25,22,0
200,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,26,23,1
201,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,27,23,0
202,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,28,25,2
203,7,0.172901313,68114,28.23545319,34.277696,43653.14857,7.388888889,29,26,1
204,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,1,0,0
205,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,2,0,0
206,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,3,1,1
207,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,4,1,0
208,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,5,1,0
209,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,6,1,0
210,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,7,2,1
211,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,8,2,0
212,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,9,3,1
213,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,10,3,0
214,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,11,4,1
215,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,12,4,0
216,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,13,7,3
217,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,14,7,0
218,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,15,15,8
219,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,16,18,3
220,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,17,27,9
221,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,18,31,4
222,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,19,35,4
223,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,20,45,10
224,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,21,65,20
225,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,22,106,41
226,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,23,122,16
227,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,24,124,2
228,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,25,135,11
229,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,26,178,43
230,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,27,220,42
231,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,28,256,36
232,8,0.138298836,1666753,785.6832595,37.648081,78202.36411,9.722222222,29,270,14
233,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,1,0,0
234,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,2,0,0
235,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,3,0,0
236,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,4,1,1
237,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,5,1,0
238,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,6,3,2
239,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,7,3,0
240,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,8,9,6
241,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,9,9,0
242,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,10,10,1
243,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,11,10,0
244,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,12,10,0
245,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,13,25,15
246,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,14,29,4
247,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,15,29,0
248,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,16,34,5
249,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,17,39,5
250,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,18,41,2
251,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,19,42,1
252,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,20,46,4
253,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,21,51,5
254,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,22,61,10
255,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,23,71,10
256,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,24,86,15
257,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,25,108,22
258,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,26,131,23
259,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,27,151,20
260,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,28,168,17
261,9,0.15774703,1150215,554.1136063,37.919479,67153.39576,10.0,29,175,7
262,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,1,0,0
263,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,2,0,0
264,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,3,0,0
265,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,4,0,0
266,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,5,0,0
267,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,6,0,0
268,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,7,0,0
269,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,8,1,1
270,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,9,1,0
271,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,10,1,0
272,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,11,1,0
273,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,12,1,0
274,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,13,1,0
275,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,14,2,1
276,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,15,2,0
277,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,16,2,0
278,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,17,2,0
279,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,18,3,1
280,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,19,3,0
281,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,20,6,3
282,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,21,6,0
283,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,22,6,0
284,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,23,13,7
285,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,24,18,5
286,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,25,19,1
287,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,26,27,8
288,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,27,31,4
289,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,28,31,0
290,10,0.122800684,994400,64.1727054,36.761006,43476.03095,5.722222222,29,43,12
291,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,1,1,1
292,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,2,1,0
293,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,3,1,0
294,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,4,1,0
295,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,5,1,0
296,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,6,1,0
297,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,7,1,0
298,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,8,1,0
299,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,9,1,0
300,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,10,1,0
301,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,11,1,0
302,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,12,1,0
303,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,13,1,0
304,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,14,1,0
305,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,15,1,0
306,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,16,1,0
307,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,17,1,0
308,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,18,1,0
309,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,19,1,0
310,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,20,1,0
311,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,21,1,0
312,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,22,1,0
313,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,23,1,0
314,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,24,5,4
315,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,25,10,5
316,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,26,12,2
317,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,27,14,2
318,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,28,18,4
319,11,0.178774391,136373,12.91606719,40.706673,45137.04097,6.722222222,29,18,0
320,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,1,1,1
321,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,2,1,0
322,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,3,1,0
323,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,4,7,6
324,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,5,11,4
325,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,6,13,2
326,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,7,14,1
327,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,8,14,0
328,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,9,20,6
329,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,10,20,0
330,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,11,29,9
331,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,12,29,0
332,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,13,40,11
333,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,14,53,13
334,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,15,69,16
335,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,16,94,25
336,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,17,144,50
337,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,18,190,46
338,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,19,231,41
339,12,0.136158978,10105518,815.8638686,34.196398,70812.40055,9.722222222,20,292,61
